Hotel,link,review
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or{}-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"Beautiful charming hotel, I had a good stay, ideally located for my business meetings, I loved this hotel for its beautiful view of the Parisian monuments, the staff were also charming, the check in was fast, very good restaurants in the neighborhood, I will come back with my family soon"
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or{}-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"Hotel is in a great location and lots of local bars and cafes nearby, quiet location but also close to the most important parts of the city. Staff were welcoming and very helpful. They should be recognized for this."
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or{}-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"Right in the heart of it all.  5 min walk to Trocadero, 15 min to the Eiffel tower and 10 minutes to the Arc de Triomphe.  The price was right, the location excellent and the room clean, small, super quiet but the AC didn't work properly."
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or{}-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"Perfect location for easy access. 3 *  small rooms. Double bed room and single bed in the same room. (you need to push the single bed to be able to open the window.) Breakfast very limited. And I mean very limited. (coffee machine, tea) 1 type off cereals,  boild egg, 1 small plate 2 slices off salmi and 2 slices off bacon) Orange juice and apple juice. Each table 1 bascket with few pastries products. AND the Big Suprise. The request 100 euro deposit to be paid after you pay for booking. This 100 euro it is a deposit because in the room you have a mini fridge. (6 items) When you book before 12.00 they will send sombody to check the room and make the transfer back to you account. 😂😂😂😂😂. Sometimes you need 2 week's to take the money back. Depending off what banck you are"
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or{}-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"We stayed here for 3 nights, in July 2020 .the location Is perfect for getting around and sight seeing, also for restaurants and supermarket ( Carre four). .. We stayed in a triple room, myself,partner & son, whilst it was a small room it was perfect for our 3 nights - any longer though & I think we would have struggled for space. The staff are exceptional, everyone really friendly & helpful - their English leaves me ashamed of my Standard GCSE French .... The breakfast is enough to get you started on your day, the bed was very comfy and we all slept well . We would recommend and definitely stay here again."
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or5-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"I was due to celebrate my 40th birthday at this property in March 2020. Unfortunately, part-way through our European trip, border closures and self-isolation rules became enforced. So, our long-awaited visit to Paris came to an end before we even got to France. I called the property to see what options were available for us - not expecting much... but they refunded our pre-paid booking. They were also really compassionate over the phone despite the fact that they themselves were impacted by what was happening. Thank you Hotel Élysées Union - we will be back when things return to normal!"
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or5-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"We have a planned trip for our 13 year old daughters birthday in April, a few days in Paris taking in the sights. I have tried effortlessly to contact the hotel as our 10 year old son is chronic asthmatic and with COVID-19 and the UK in lockdown as well as Paris, Spain etc this disgraceful institute of a hotel are still encouraging my family to travel even though they know about the worldwide pandemic. I have asked several times for a refund but been refused point blank. Money grabbing at a new low. I’m unable to change my trip to any other time due to annual holiday leave, if they had shown more empathy to the world wide pandemic and a genuine care for their customers I would have gladly rebooked with them once the world is back to normal. I WOULD STRONGLY ADVISE NOT TO STAY IN"
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or5-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"The room was not that big but it was clean, fine and quiet, what I love was the location ,Eiffel Tower and Arc the Triomphe are just a few meters away,the place is also sorrounded by good restaurants."
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or5-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"Nice small hotel, you can walk to the Arc of Triumphe and Champs Elysees from here, also if you are taking the Big Bus is a stop right at the Arc of Triumphe witch is very convenient. Rooms  are clean and they have a small variety breakfast in the morning but good enough to start the day and go to explore the city, They don’t have a restaurant so you have to go out for your meals but there are restaurant around. You have a view of the Eiffel Tower witch is nice if is your first time in Paris. Elevator is very small you may have to take two trips to bring your luggage up to the room. We got there early in the morning so they storage our suitcases in a room so we were able to star our adventure. Helpful staff and they have shuttles to the airport."
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or5-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"We stayed in this hotel as a family of 4 in a quadruple room. The room was located at the front of the hotel so we could see the famous tower from our window - amazing! I had requested a room at the front and was really pleased that the lovely reception staff honoured this.   The best thing about this hotel is the wonderful location. You really feel like you are staying the ‘Chelsea’ of Paris. Beautiful architecture and so close to Champs Elysee, Arc De Triomphe - 10 minutes walk - and metro system.   Breakfast was plentiful and more than ample. Staff were really welcoming and lovely to our girls (who loved the sweet bowl on the reception desk!).   I would have no hesitation in recommending this hotel and would love to stay again."
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or10-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"We spent a couple of nights at this hotel and were not disappointed. The location is ideal - lots of main attractions within walking distance including Eiffel Tower, Arc de Triomphe, Champs-Élysées, Louvre. Also very close to Charles de Gaulle rail station which took us straight to Euro Disney. Subway line close by too for those who prefer not to walk everywhere.  The hotel itself is small and friendly. We are a family of four - kids are 13 and 11 - room was comfortable enough with a double bed and 2 single camp beds. Kids said they were comfy enough. Room wasn’t huge but bigger than we’d expected after reading the reviews. Hotel staff were very helpful and gave us lots of good advice about trains and best walking routes etc.  Taxi from the airport to hotel was a fixed price of"
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or10-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,This is an average hotel in a very good location. It is located between the arc de triomphe/ Champ elysee and Trocadero where you can view the Eiffel tower. It also near a pharmacy and couple of restaurants and in between 2 stops of Big Bus tour.
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or10-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"A good choice in central Paris. Only 600m to the Arc de Triomphe. Worth knowing that the Charles de Etoille metro stop by the Arc de Triomphe will also give you good access across Paris and also the RER A Line train service out to Marne le Vallée (Disney). The hotel receptionists speak good English, the breakfasts were substantial - with nice continental options (Crosisant, Pain au Chocolat, Baguette, Cheese, Ham, Salami etc but also a range of yogurts and cereals. The rooms are clean, functional, well maintained, if perhaps a little dated in style. The two bedroom apartment we stayed in had a double bed in one room plus en-suite and flat screen TV, two single beds in the other room and large central lounge which had a good sofa bed. The apartment had a seperate small"
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or10-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,Last minute weekend birthday  break with my daughter..absolutely fantastic from beginning to end Paris amazing this hotel so well located spotlessly clean lovely and warm and the reception staff are all fantastic Best wishes Steff and Savannah x
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or10-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"Walking down the street to a view of the Eiffel Tower was amazing! The hotel room was gorgeous, great location to Champs-Élysées and of course the Eiffel Tower, I was part of a hen party and staff got us all checked in and sorted very quickly. Breakfast was fine as well. I’d say this hotel is well above 3 stars!   Highly recommended and would return again."
Hotel Elysees Union,https://www.tripadvisor.in/Hotel_Review-g187147-d229535-Reviews-or15-Hotel_Elysees_Union-Paris_Ile_de_France.html#REVIEWS,"It was hard to judge this one properly as the train strike in Paris really took a lot away from the trip. We were lucky that from here we could easily walk to Champs Elysees and Eiffel Tower. The hotel was quite old and dated, however the amenities were good for the price. We had the 2 bedroom apartment which had two bathrooms and an old kitchen with a washing machine which was handy. The breakfast wasn't too bad either. Thete was some noise from works going on that woke us 2 mornings but they were next door. Would stay again if we had the family or on a budget. If I was just with my wife, would likely go a little more up market."
